"Record Length",50000,"Points",-0.00174879999,  -0.1367187
"Sample Interval",7.99999995e-008,s,-0.00174871999,  -0.1140625
"Trigger Point",21860,"Samples",-0.00174863999,     -0.1125
"Trigger Time",5.44189164e-008,s,-0.00174855999,  -0.1460937
"",,,-0.00174847999,  -0.1226562
"Horizontal Offset",-0.00174879999,s,-0.00174839999,  -0.1242187
,,,-0.00174831999,    -0.15625
,,,-0.00174823999,   -0.128125
,,,-0.00174815999,  -0.1421875
,,,-0.00174807999,  -0.1304687
,,,-0.00174799999,  -0.1523437
,,,-0.00174791999,   -0.128125
,,,-0.00174783999,  -0.1242187
,,,-0.00174775999,  -0.1367187
,,,-0.00174767999,  -0.1421875
,,,-0.00174759999,  -0.1367187
,,,-0.00174751999,  -0.1484375
,,,-0.00174743999,   -0.134375
,,,-0.00174735999,  -0.1460937
,,,-0.00174727999,  -0.1445312
,,,-0.00174719999,  -0.1304687
,,,-0.00174711999,    -0.10625
,,,-0.00174703999,  -0.1226562
,,,-0.00174695999,  -0.1320312
,,,-0.00174687999,  -0.1367187
,,,-0.00174679999,  -0.1023437
,,,-0.00174671999,  -0.1140625
,,,-0.00174663999,  -0.1445312
,,,-0.00174655999,  -0.1226562
,,,-0.00174647999,  -0.1421875
,,,-0.00174639999,  -0.1320312
,,,-0.00174631999,  -0.1304687
,,,-0.00174623999,   -0.128125
,,,-0.00174615999,  -0.1242187
,,,-0.00174607999,  -0.1367187
,,,-0.00174599999,  -0.1101562
,,,-0.00174591999,  -0.1445312
,,,-0.00174583999,   -0.134375
,,,-0.00174575999,  -0.1265625
,,,-0.00174567999,  -0.1382812
,,,-0.00174559999,  -0.1179687
,,,-0.00174551999,  -0.1140625
,,,-0.00174543999,  -0.1226562
,,,-0.00174535999,  -0.1140625
,,,-0.00174527999,  -0.1445312
,,,-0.00174519999,   -0.140625
,,,-0.00174511999,    -0.15625
,,,-0.00174503999,  -0.1242187
,,,-0.00174495999,  -0.1546875
,,,-0.00174487999,  -0.1585937
,,,-0.00174479999,  -0.1421875
,,,-0.00174471999,  -0.1320312
,,,-0.00174463999,  -0.1226562
,,,-0.00174455999,   -0.128125
,,,-0.00174447999,       -0.15
,,,-0.00174439999,       -0.15
,,,-0.00174431999,  -0.1226562
,,,-0.00174423999,  -0.1382812
,,,-0.00174415999,  -0.1445312
,,,-0.00174407999,  -0.1203125
,,,-0.00174399999,  -0.1320312
,,,-0.00174391999,  -0.1242187
,,,-0.00174383999,  -0.1320312
,,,-0.00174375999,  -0.1484375
,,,-0.00174367999,  -0.1242187
,,,-0.00174359999,  -0.1421875
,,,-0.00174351999,  -0.1226562
,,,-0.00174343999,  -0.1242187
,,,-0.00174335999,   -0.128125
,,,-0.00174327999,   -0.128125
,,,-0.00174319999,  -0.1382812
,,,-0.00174311999,       -0.15
,,,-0.00174303999,   -0.128125
,,,-0.00174295999,  -0.1523437
,,,-0.00174287999,   -0.128125
